RecordedDate,ResponseId,Clicks,IS,Charity,ISMC,IncImp,inc1,inc2,PMMC,pm1,pm2,CharityImp,CharityImp1,CharityImp2,CharityImp3,Focus_other,gender,age,duplicate
2021-04-15 14:17,R_b1vO3APQSFraQIV,655,-1,-1,7,7,7,7,7,7,7,2,2,2,2,4,-1,62,0
2021-04-15 14:17,R_3HhUD228ceQdPsA,27,-1,-1,1,1,1,1,1,1,1,3.33,4,3,3,2,1,43,0
2021-04-15 14:17,R_ukLVhjFsfFZ6sbn,395,-1,-1,2,7,7,7,7,7,7,6,6,6,6,6,-1,39,0
2021-04-15 14:17,R_1I9L4UDnsjoYC6R,485,-1,-1,5,4,4,4,2.5,3,2,1,1,1,1,4,-1,64,0
2021-04-15 14:17,R_210xxLfpHf0cdCC,775,-1,1,1,4,7,1,7,7,7,6,6,6,6,7,-1,34,0
2021-04-15 14:17,R_3DtE4yoaHpHdobE,311,1,1,1,4,4,4,5,5,5,6,6,6,6,6,-1,50,0
2021-04-15 14:17,R_1JDCxsGLbxlhNEW,312,-1,-1,1,4,3,5,5,5,5,3.33,2,2,6,4,1,54,0
2021-04-15 14:17,R_2RX1kJ8WmyzFFnv,669,1,1,6,6,6,6,7,7,7,7,7,7,7,7,1,62,0
2021-04-15 14:17,R_3Iatt27UDX8mRQz,51,-1,-1,3,3.5,3,4,4,4,4,4.33,4,4,5,4,-1,23,0
2021-04-15 14:17,R_3Pb0fQpSuEbm9vC,0,1,-1,5,3.5,2,5,4,4,4,3.666666667,3,4,4,4,-1,51,0
2021-04-15 14:18,R_1q83UfB3qIDVT5i,749,-1,1,7,7,7,7,5,5,5,5,5,5,5,3,1,27,0
2021-04-15 14:18,R_ZL8A4yD0AWoxIeB,379,-1,-1,3,3.5,4,3,4.5,5,4,3.67,2,3,6,4,1,53,0
2021-04-15 14:18,R_1DwYdDs8AO8bwDD,660,1,-1,4,2,3,1,2.5,4,1,3.33,2,4,4,1,-1,39,0
2021-04-15 14:18,R_1msK7eB1vGS4bd4,870,1,1,7,7,7,7,6,6,6,4.67,4,5,5,6,1,26,0
2021-04-15 14:18,R_1Imb8fYG7W2XqA9,885,-1,1,6,7,7,7,3,3,3,3,3,3,3,3,1,34,0
2021-04-15 14:18,R_dj2U7MA5eSVAUsp,701,1,-1,3,3.5,5,2,2,2,2,3,2,3,4,2,1,35,0
2021-04-15 14:18,R_7R1pkHOfBNyh5lf,682,1,-1,4,3.5,4,3,1,1,1,1,1,1,1,1,1,41,0
2021-04-15 14:18,R_21BQcT2GxEE7qgN,3,1,-1,6,7,7,7,6.5,6,7,7,7,7,7,6,1,31,0
2021-04-15 14:18,R_1q4EiftHP9YslU5,893,-1,-1,7,7,7,7,7,7,7,3.33,3,3,4,7,1,29,0
2021-04-15 14:18,R_XTTz2Dzti3sQlGN,668,1,1,7,7,7,7,7,7,7,7,7,7,7,6,1,29,0
2021-04-15 14:18,R_STqo8mYwlK4jiFj,394,1,1,1,4.5,5,4,7,7,7,7,7,7,7,5,-1,28,0
2021-04-15 14:18,R_1i59CilleFOR1v2,178,-1,-1,1,7,7,7,7,7,7,7,7,7,7,7,1,30,0
2021-04-15 14:18,R_1jOJzu859yBqHsG,583,1,-1,7,7,7,7,2.5,3,2,2,2,2,2,2,-1,36,0
2021-04-15 14:19,R_33CqrX3V4tPf4M4,848,1,1,3,5.5,6,5,4,4,4,3.33,2,4,4,2,1,71,0
2021-04-15 14:19,R_3O6x7U51mW7pDLM,671,-1,-1,5,2.5,1,4,2,2,2,3,3,3,3,2,1,59,0
2021-04-15 14:19,R_3wkWJ7ESz7zEsOl,603,-1,-1,5,7,7,7,7,7,7,5,5,5,5,5,1,56,0
2021-04-15 14:19,R_3s6tFe6rkwIocty,792,-1,1,7,7,7,7,4,4,4,7,7,7,7,5,1,30,0
2021-04-15 14:19,R_21Ff5ZHpZ6EGXsl,493,-1,-1,4,5,5,5,4.5,5,4,5.33,6,5,5,5,-1,56,0
2021-04-15 14:19,R_24dWgTYD2LmsdZ4,457,1,-1,1,4,4,4,1.5,2,1,2,1,4,1,1,-1,40,0
2021-04-15 14:19,R_3iziCoHQ7QF7Ob0,646,-1,1,1,4,7,1,6,6,6,6,6,6,6,7,-1,23,0
2021-04-15 14:19,R_OCBBvOXJ6OLedB7,0,1,-1,7,7,7,7,1,1,1,1,1,1,1,1,1,33,0
2021-04-15 14:20,R_2fj5WL3MFLG35EA,847,-1,-1,4,7,7,7,7,7,7,2.33,2,3,2,7,1,60,0
2021-04-15 14:20,R_1Dx2HxuDLTqmzB6,41,1,1,2,3.5,3,4,3.5,3,4,5.67,5,6,6,4,1,38,0
2021-04-15 14:20,R_3MyAbIopTnfPWFg,443,1,1,7,7,7,7,4,4,4,5,5,5,5,1,-1,22,0
2021-04-15 14:20,R_C1szeFJEFwS7WO5,378,1,-1,1,4,7,1,7,7,7,7,7,7,7,7,-1,63,0
2021-04-15 14:20,R_1jwaZdX1WlamGSD,108,-1,-1,6,4.5,5,4,5,6,4,6,6,6,6,4,1,35,0
2021-04-15 14:20,R_dnETI0hYSBIYS3v,370,1,-1,5,5.5,5,6,3,3,3,4,3,5,4,5,1,26,0
2021-04-15 14:20,R_31n5C3MOivaE5ku,693,-1,-1,5,5.5,5,6,3,3,3,1,1,1,1,3,1,37,0
2021-04-15 14:20,R_2WOtoNh6eLFJhSj,208,1,-1,7,7,7,7,1,1,1,1,1,1,1,1,1,44,0
2021-04-15 14:20,R_ZtclsEHzbDEQtQB,994,1,1,5,6.5,7,6,6,6,6,6,6,6,6,6,1,45,0
2021-04-15 14:20,R_1HntHd6AYLfXEqf,536,-1,1,1,5.5,5,6,6,6,6,6.33,6,6,7,4,-1,41,0
2021-04-15 14:20,R_2tGuPBB0Da1woHj,459,-1,1,1,4.5,5,4,5,5,5,5,5,5,5,5,-1,48,0
2021-04-15 14:20,R_AFYKHDV8Y10rtZL,0,-1,1,7,4,4,4,5,5,5,7,7,7,7,1,1,44,0
2021-04-15 14:21,R_2B8WPGkUaVvKvnZ,345,-1,-1,5,3.5,3,4,4,4,4,6.33,6,7,6,4,1,33,0
2021-04-15 14:21,R_3syvjliVfVfSp0B,629,1,-1,7,7,7,7,1,1,1,1,1,1,1,1,-1,23,0
2021-04-15 14:21,R_3KZLEfuj1MVwAVy,90,1,-1,6,6,6,6,4.5,5,4,3.33,3,4,3,2,-1,58,0
2021-04-15 14:21,R_2SHyqmrsb9o1GC5,28,-1,-1,4,1.5,1,2,1,1,1,1,1,1,1,4,-1,42,0
2021-04-15 14:21,R_28LMRfRjaiqqlsb,751,-1,1,7,7,7,7,1,1,1,5.33,5,6,5,2,1,33,0
2021-04-15 14:21,R_1IQyIEzlbsSmR1A,812,-1,-1,4,7,7,7,5.5,6,5,5.67,5,6,6,5,1,22,0
2021-04-15 14:22,R_3OjoiJfIyFqoTmC,727,1,1,4,5,5,5,7,7,7,7,7,7,7,7,1,49,0
2021-04-15 14:22,R_1GVvET9VH6bRvgt,514,-1,1,7,7,7,7,3.5,3,4,7,7,7,7,5,1,34,0
2021-04-15 14:22,R_2bJF98PBTPlloax,684,1,-1,7,7,7,7,5,5,5,3.67,3,4,4,5,-1,32,0
2021-04-15 14:22,R_NUrzd95RD1QGZa1,461,-1,1,4,4,4,4,4,4,4,6,6,6,6,4,1,23,0
2021-04-15 14:22,R_OINuuOtt9E4QgV3,490,1,1,6,6,6,6,3,3,3,6,6,6,6,4,1,26,0
2021-04-15 14:22,R_3rMqXMXTmegVhuy,1125,1,1,2,4,4,4,2,2,2,4,4,4,4,1,1,31,0
2021-04-15 14:22,R_25MB57k6Dx2L6ZC,595,-1,-1,4,6.5,7,6,3.5,3,4,1.67,1,1,3,4,1,33,0
2021-04-15 14:22,R_3oGDMWcmqCYu1jK,388,-1,1,4,4.5,4,5,5,5,5,7,7,7,7,7,-1,28,0
2021-04-15 14:22,R_1mepJ8bH00TcLsn,772,-1,1,1,7,7,7,7,7,7,7,7,7,7,7,1,28,0
2021-04-15 14:22,R_2anL9gcw3b3wlob,254,-1,-1,4,3,4,2,4,4,4,6,6,6,6,2,1,39,0
2021-04-15 14:22,R_z2KgzOsbxYquZHz,533,-1,1,7,7,7,7,7,7,7,7,7,7,7,7,-1,37,0
2021-04-15 14:22,R_2sbyfvGBo98TT9y,0,1,-1,1,4,4,4,5,5,5,1.666666667,1,2,2,6,1,42,0
2021-04-15 14:23,R_D2XzGaeGiYMpacF,193,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,25,0
2021-04-15 14:23,R_8jP1TE8yV4tOHMB,863,1,-1,6,7,7,7,7,7,7,5.67,5,6,6,7,1,39,0
2021-04-15 14:23,R_26lkm8ABwQS9KQ9,476,-1,-1,4,4,4,4,5,5,5,4,4,4,4,4,-1,39,0
2021-04-15 14:23,R_297mzvjUA8Kj7cV,578,1,-1,7,7,7,7,5.5,5,6,4.67,5,4,5,7,1,26,0
2021-04-15 14:23,R_2zeGWUZfE49KrBk,854,1,-1,2,7,7,7,7,7,7,4,4,4,4,6,1,38,0
2021-04-15 14:23,R_1n0eUXAwfzh03G7,342,1,1,1,3.5,4,3,4,4,4,6,6,6,6,4,1,37,0
2021-04-15 14:24,R_1E3P6sJznZdSenc,645,1,1,1,5,5,5,5.5,5,6,7,7,7,7,5,-1,61,0
2021-04-15 14:24,R_DDefFOs17nDvL7H,759,-1,1,3,5,5,5,4.5,4,5,6.33,6,6,7,5,1,28,0
2021-04-15 14:24,R_pagixnEaen3td5v,691,1,1,7,7,7,7,5.5,5,6,6.33,7,6,6,3,1,32,0
2021-04-15 14:24,R_3Hiym2Xrz6NNSbR,669,1,-1,6,5.5,5,6,4.5,4,5,4.33,3,6,4,5,1,19,0
2021-04-15 14:24,R_3PRmxCO3UVBozP2,651,1,1,4,7,7,7,7,7,7,7,7,7,7,6,1,54,0
2021-04-15 14:24,R_bJlc5hXLzeuL5Lj,491,-1,-1,2,6,6,6,6.5,6,7,6.67,6,7,7,7,1,50,0
2021-04-15 14:25,R_3MKGVMF2mhjxdfM,529,-1,-1,3,4.5,4,5,5,5,5,3.67,2,4,5,6,1,33,0
2021-04-15 14:25,R_3MxvkbJMvBw84pR,713,-1,1,3,3.5,3,4,4.5,3,6,6,6,7,5,5,1,25,0
2021-04-15 14:25,R_3P7sIsJh7SF81Az,545,-1,-1,3,4.5,5,4,5,5,5,2,2,2,2,5,-1,44,0
2021-04-15 14:25,R_1159mpe64EOzSzz,323,-1,1,4,7,7,7,7,7,7,7,7,7,7,4,-1,52,0
2021-04-15 14:25,R_UEWO8GfV6eRHEYh,583,1,-1,7,7,7,7,1,1,1,1,1,1,1,1,1,36,0
2021-04-15 14:25,R_2WNMJ9SpOTGkXMs,871,-1,1,2,7,7,7,7,7,7,7,7,7,7,7,1,31,0
2021-04-15 14:25,R_3L1ocdx1mnP0rOp,1036,-1,1,5,5,5,5,6,6,6,7,7,7,7,6,-1,36,0
2021-04-15 14:25,R_2EbAPpksyowAjWo,574,1,-1,7,7,7,7,6,5,7,3.67,3,4,4,3,-1,44,0
2021-04-15 14:25,R_12fk2HXIFlK9KVH,310,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,50,0
2021-04-15 14:26,R_a4rKtzQgm4iFcGZ,415,-1,1,4,7,7,7,7,7,7,7,7,7,7,7,1,39,0
2021-04-15 14:26,R_2SAYfDaWC81JNMY,461,1,-1,7,6.5,6,7,7,7,7,6,6,6,6,7,-1,56,0
2021-04-15 14:26,R_31sUZheLXBXmvtx,602,1,1,1,7,7,7,7,7,7,7,7,7,7,7,-1,69,0
2021-04-15 14:26,R_1QED8pP0Za0qwjz,383,-1,-1,7,7,7,7,1,1,1,1,1,1,1,5,1,29,0
2021-04-15 14:26,R_1IKschAdGAQYL0a,678,-1,1,3,6.5,7,6,7,7,7,7,7,7,7,2,-1,41,0
2021-04-15 14:26,R_3dQgUiaDgjR9B2Z,398,-1,-1,6,7,7,7,7,7,7,6,4,7,7,6,-1,72,0
2021-04-15 14:26,R_2zcrjLLFts7mbxh,163,1,-1,2,2,2,2,1,1,1,1,1,1,1,1,1,33,0
2021-04-15 14:26,R_t0uVVPguBz1CJgt,646,-1,-1,4,7,7,7,7,7,7,4.33,5,3,5,7,-1,31,0
2021-04-15 14:26,R_3rUd3G8s2aYH0fD,6,-1,1,3,5,5,5,5.5,6,5,5,5,5,5,4,-1,36,0
2021-04-15 14:27,R_cOdzU8ZbEbmtnep,826,1,1,1,7,7,7,7,7,7,7,7,7,7,7,-1,50,0
2021-04-15 14:27,R_1K9Muewo7NQQw2o,827,-1,-1,7,7,7,7,1,1,1,1,1,1,1,1,1,42,0
2021-04-15 14:27,R_2ZP6kLCudglwvA4,487,1,-1,5,5,5,5,5,5,5,4.67,4,5,5,4,1,67,0
2021-04-15 14:27,R_3dQUaf1qaIRL9dx,778,1,1,5,7,7,7,6,6,6,7,7,7,7,6,1,30,0
2021-04-15 14:27,R_2xF8z5cNkyoYrZ0,734,-1,-1,5,7,7,7,7,7,7,3.67,3,4,4,5,1,27,0
2021-04-15 14:27,R_2dnKjPV5cJzkvNv,760,-1,-1,5,5.5,6,5,4,4,4,2.67,2,4,2,3,-1,24,0
2021-04-15 14:27,R_1C2NAo4dFnvElsj,915,-1,1,3,4,7,1,7,7,7,7,7,7,7,6,1,33,0
2021-04-15 14:27,R_ueJuxQAv0mUCDjH,772,-1,1,4,4,4,4,7,7,7,7,7,7,7,7,-1,22,0
2021-04-15 14:27,R_2S1CwCKaR9VlF9f,502,1,1,3,5,5,5,5,5,5,5.67,5,6,6,5,-1,35,0
2021-04-15 14:27,R_Zk1RuHbvYskKIAV,714,1,1,5,7,7,7,5.5,7,4,6,6,6,6,4,-1,35,0
2021-04-15 14:27,R_1QrSUCYaMAM74Sh,875,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,29,0
2021-04-15 14:27,R_2YPXDGN8TBZB6C6,251,1,-1,4,5,5,5,7,7,7,3,3,3,3,5,-1,26,0
2021-04-15 14:28,R_WCFXmxLc2Ymrejn,722,1,-1,4,7,7,7,7,7,7,4,3,3,6,7,-1,44,0
2021-04-15 14:28,R_2cAUBgqakPstGK8,863,-1,-1,7,7,7,7,7,7,7,3.67,2,5,4,7,-1,28,0
2021-04-15 14:28,R_1rrx7FREj9vsMdF,957,-1,1,1,4.5,7,2,6.5,7,6,5.33,5,5,6,7,1,25,0
2021-04-15 14:28,R_3kAlDxlmxqvKlBm,861,1,1,6,7,7,7,7,7,7,4.33,4,2,7,6,1,52,0
2021-04-15 14:28,R_1Gyo6uPcRg3ib2m,661,-1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,41,0
2021-04-15 14:28,R_3oSCUq9ZHZrkUS2,705,-1,1,4,7,7,7,7,7,7,6,6,6,6,6,-1,56,0
2021-04-15 14:28,R_3fkLAVjAl8KVjZj,621,1,-1,1,5,5,5,7,7,7,7,7,7,7,7,-1,59,0
2021-04-15 14:28,R_1jdZPWzF4sJwsrv,444,-1,-1,1,5.5,5,6,3,3,3,4,4,4,4,4,-1,68,0
2021-04-15 14:28,R_1OZ6O1etM3apftG,685,1,-1,7,7,7,7,1,1,1,4,4,4,4,1,1,32,0
2021-04-15 14:28,R_2bIQhAgssBXS18p,720,-1,1,1,7,7,7,7,7,7,7,7,7,7,7,-1,39,0
2021-04-15 14:28,R_VRmtLOyCbhiPhRL,641,1,-1,1,4.5,5,4,5.5,5,6,4.67,4,5,5,7,1,28,0
2021-04-15 14:29,R_2dWvfY2bZsCd6K1,761,-1,-1,7,7,7,7,5,5,5,3.67,3,4,4,5,1,30,0
2021-04-15 14:29,R_3n7MiVrcphSbKkw,567,1,1,1,7,7,7,7,7,7,7,7,7,7,3,-1,64,0
2021-04-15 14:29,R_1fZxLJEUZbSUWAb,880,-1,-1,2,5,6,4,4,4,4,2,2,2,2,2,1,35,0
2021-04-15 14:29,R_2bZXvhkkrU56oPt,681,-1,-1,6,6,7,5,5,5,5,4.67,5,5,4,5,1,34,0
2021-04-15 14:29,R_1DtCp7un3e8rCP0,268,-1,1,1,5,5,5,5.5,5,6,6.33,6,7,6,7,-1,51,0
2021-04-15 14:29,R_sFLrskL9YGMRjY5,231,-1,-1,3,4,4,4,4,4,4,2.33,3,2,2,3,-1,51,0
2021-04-15 14:29,R_1gS07L4GzNmbeYK,818,-1,-1,7,7,7,7,3,3,3,1,1,1,1,4,1,40,0
2021-04-15 14:29,R_1NaeWgRi0s1t8qU,645,1,-1,6,7,7,7,4,4,4,4,3,5,4,6,1,33,0
2021-04-15 14:29,R_2avissl6NHL5N8l,881,-1,-1,7,6.5,6,7,3.5,6,1,1,1,1,1,7,1,40,0
2021-04-15 14:29,R_23atItzsHEIhcqO,0,1,1,5,6,6,6,5,5,5,7,7,7,7,5,-1,29,0
2021-04-15 14:29,R_2YugmtdEsGYLULX,2255,-1,-1,7,7,7,7,1,1,1,1,1,1,1,3,1,33,0
2021-04-15 14:30,R_3QRCPrBPKhPxGqL,823,-1,1,5,5,6,4,7,7,7,6.33,6,7,6,6,1,37,0
2021-04-15 14:30,R_1f8amZDcrWCAwia,269,1,1,7,4.5,5,4,2,2,2,1,1,1,1,2,-1,29,0
2021-04-15 14:30,R_3FIjSrM8jIevV0D,571,1,1,6,7,7,7,7,7,7,7,7,7,7,7,-1,26,0
2021-04-15 14:30,R_b9kOvlRiTbWCfPb,157,1,-1,1,1,1,1,1,1,1,5,5,5,5,1,-1,43,0
2021-04-15 14:30,R_CmGkbZQRUbs20Q9,868,-1,1,1,1,1,1,3.5,2,5,7,7,7,7,5,1,50,0
2021-04-15 14:30,R_3CQkW8VHMFzz8UI,548,-1,1,1,2.5,3,2,6.5,7,6,6.33,6,7,6,5,-1,48,0
2021-04-15 14:30,R_3J1ReE1XZxMBXSu,853,1,1,7,7,7,7,2,2,2,7,7,7,7,3,-1,27,0
2021-04-15 14:30,R_3j1XrTS7OSpi7Em,711,1,-1,7,7,7,7,1,1,1,4,1,4,7,1,1,31,0
2021-04-15 14:30,R_cCqYdpWmZYsGaJP,496,1,1,7,7,7,7,7,7,7,7,7,7,7,5,-1,69,0
2021-04-15 14:31,R_bvZEmNTnZj0zZ97,570,1,1,1,7,7,7,7,7,7,7,7,7,7,3,-1,49,0
2021-04-15 14:31,R_3r7fYHxCyf0tke5,573,1,1,4,7,7,7,6.5,6,7,7,7,7,7,6,1,49,0
2021-04-15 14:31,R_sMWKBsAbMZC43Gp,621,-1,1,2,6,6,6,6,6,6,3,3,3,3,6,-1,62,0
2021-04-15 14:31,R_3LYkgdoOQ1W8whQ,689,-1,-1,5,6,6,6,4,4,4,5,5,5,5,4,1,39,0
2021-04-15 14:31,R_2ARMffgM1ZhHKdT,812,1,1,3,5,6,4,6,6,6,4.67,4,5,5,6,1,24,0
2021-04-15 14:31,R_3PMMw9gWQKSpMuS,738,1,-1,7,6.5,6,7,2.5,3,2,3.33,4,2,4,2,-1,48,0
2021-04-15 14:31,R_12QDKknLiYxaInk,845,1,1,6,7,7,7,5,5,5,6.33,6,6,7,3,-1,53,0
2021-04-15 14:32,R_2y8VLYlwHHjiZs3,727,1,-1,5,7,7,7,5.5,5,6,4.33,4,4,5,6,1,46,0
2021-04-15 14:32,R_3rYVsf95To917MX,331,-1,1,1,7,7,7,7,7,7,6,6,6,6,7,1,36,0
2021-04-15 14:32,R_sRwNXexnhYVvI7T,828,1,1,2,5.5,5,6,7,7,7,6,6,6,6,5,1,31,0
2021-04-15 14:32,R_sHAWPsW9Yfg5ET7,398,-1,-1,5,4.5,4,5,5.5,6,5,6.67,6,7,7,6,-1,21,0
2021-04-15 14:32,R_3neLDlqMInFDJv1,629,1,-1,1,6,6,6,7,7,7,6,6,6,6,7,-1,60,0
2021-04-15 14:33,R_1CEhYvMbDV6J1Ob,198,-1,-1,6,4.5,3,6,2,2,2,1,1,1,1,3,1,40,0
2021-04-15 14:33,R_yC51v3jy71TR73P,579,1,-1,1,7,7,7,7,7,7,3.33,3,4,3,5,1,44,0
2021-04-15 14:33,R_3FVsv7NlMhbUBOH,574,1,1,2,3,3,3,7,7,7,7,7,7,7,6,1,73,0
2021-04-15 14:33,R_1Cv7R0vEmThZxhj,215,-1,-1,5,4.5,4,5,4.5,5,4,5.33,5,7,4,4,1,22,0
2021-04-15 14:33,R_3hs6o1p6GZj3nWB,3,-1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,60,0
2021-04-15 14:33,R_2EcnFI7o61SEIDC,75,-1,-1,1,2,2,2,2,2,2,1,1,1,1,3,1,30,0
2021-04-15 14:33,R_2Vmx3HLRc6Ge4rR,720,-1,1,4,6.5,7,6,7,7,7,7,7,7,7,7,-1,41,0
2021-04-15 14:33,R_1NfYl0m8s5pEdlN,781,-1,-1,1,2.5,1,4,7,7,7,2,2,2,2,7,1,38,0
2021-04-15 14:33,R_11XzqPuVRKj5SR1,435,1,1,5,4.5,5,4,4.5,4,5,6,6,6,6,5,-1,50,0
2021-04-15 14:33,R_Us6EuSgFEGRYfmN,447,-1,-1,1,4,6,2,5.5,6,5,4.67,5,3,6,5,1,64,0
2021-04-15 14:34,R_bJDPMBeMom5mZLX,334,1,-1,5,3,3,3,2.5,3,2,3,2,3,4,2,1,37,0
2021-04-15 14:34,R_2zIwvAMQXespACJ,380,1,1,2,2,2,2,7,7,7,6.33,7,6,6,7,-1,59,0
2021-04-15 14:34,R_10rxr9nTpNWyvs1,687,-1,1,1,4.5,7,2,7,7,7,7,7,7,7,7,-1,39,0
2021-04-15 14:34,R_31bIvhoo2WRLs8d,426,1,1,5,7,7,7,6,6,6,7,7,7,7,6,1,31,0
2021-04-15 14:34,R_28MS07LR0fGuYyP,539,1,-1,6,5,5,5,4,4,4,1,1,1,1,5,1,68,0
2021-04-15 14:34,R_3KW6tWHfivKOb2Q,450,1,1,3,6,6,6,5,5,5,6,6,6,6,5,1,44,0
2021-04-15 14:34,R_2fj2BYPorq7M5gx,747,-1,1,4,6,6,6,6,6,6,7,7,7,7,6,1,21,0
2021-04-15 14:35,R_2X7lx2wKkZYmksL,741,1,-1,3,2,2,2,1,1,1,1,1,1,1,1,1,31,0
2021-04-15 14:35,R_78nE2GZ788964et,741,1,-1,3,7,7,7,7,7,7,7,7,7,7,5,1,52,0
2021-04-15 14:35,R_3kpNea7NdydNUMs,679,-1,1,4,4.5,5,4,5.5,5,6,5.67,6,5,6,6,-1,27,0
2021-04-15 14:35,R_3NVf811EDhuLRkk,768,1,-1,7,5.5,5,6,3,3,3,3.67,3,5,3,6,1,34,0
2021-04-15 14:35,R_1N93nYDDWOkoEPi,985,-1,1,4,7,7,7,7,7,7,7,7,7,7,7,1,34,0
2021-04-15 14:35,R_3ez6qNbCQL891tj,494,-1,-1,2,6,7,5,7,7,7,5,4,5,6,7,-1,50,0
2021-04-15 14:35,R_1gCtrsWZEzOAlEv,533,1,1,1,7,7,7,7,7,7,7,7,7,7,7,-1,42,0
2021-04-15 14:35,R_9sq7E8fSEEhcU7L,424,1,1,4,5,5,5,5,5,5,7,7,7,7,6,-1,37,0
2021-04-15 14:36,R_ZaA5CarjakMBrjj,591,1,-1,2,6,6,6,6,6,6,2,2,2,2,6,1,30,0
2021-04-15 14:36,R_xyzgysNz98NjnIR,618,1,-1,5,6,6,6,6,6,6,4,4,4,4,5,-1,56,0
2021-04-15 14:36,R_NUDby0PXQnVGGVr,152,1,-1,3,2.5,3,2,3,3,3,4.33,4,4,5,4,1,31,0
2021-04-15 14:36,R_2QhOWrdxC8rkDZj,326,-1,-1,1,1,1,1,1,1,1,1.67,1,1,3,3,-1,44,0
2021-04-15 14:36,R_3iWRr2gGpKjNy2w,832,-1,1,4,5.5,6,5,5,5,5,3,3,3,3,5,1,37,0
2021-04-15 14:37,R_WeuWc9eFNuB2O5P,598,-1,1,4,6,5,7,7,7,7,7,7,7,7,7,1,38,0
2021-04-15 14:37,R_1EbuSswfCo3yThp,783,-1,-1,6,6.5,7,6,2,2,2,1,1,1,1,4,-1,39,0
2021-04-15 14:37,R_24dz7zNhWRKtE09,884,-1,-1,7,5.5,7,4,4,4,4,3.67,2,4,5,5,1,32,0
2021-04-15 14:37,R_1QrYtBADzWMPiNo,734,-1,-1,7,7,7,7,7,7,7,6,6,6,6,7,-1,64,0
2021-04-15 14:37,R_qxT4MivHnstWLAZ,748,1,-1,7,7,7,7,4,4,4,6,5,6,7,5,1,55,0
2021-04-15 14:37,R_1r1SnVl7kINWdCM,868,-1,1,1,4,1,7,7,7,7,7,7,7,7,7,-1,42,0
2021-04-15 14:37,R_x5i9sNkB1Nt5pbr,636,-1,-1,7,7,7,7,4,4,4,1,1,1,1,4,-1,49,0
2021-04-15 14:37,R_3qqiJ6dTssrO4ez,497,1,-1,7,7,7,7,1,1,1,1,1,1,1,5,-1,59,0
2021-04-15 14:37,R_4TP2WVm7RVYTz57,0,1,-1,1,1,1,1,1,1,1,3,3,3,3,1,1,43,0
2021-04-15 14:38,R_2mDB386lFd2L7vb,555,1,1,7,7,7,7,2.5,3,2,5.67,5,6,6,1,-1,23,0
2021-04-15 14:38,R_2X4zsv8HYdiGKro,701,-1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,40,0
2021-04-15 14:38,R_sYapvTeYTsBj2uJ,644,1,-1,7,5,7,3,3,3,3,4.33,4,4,5,3,1,59,0
2021-04-15 14:38,R_3g6O5IkzK4mHV09,951,1,1,2,7,7,7,4.5,4,5,6.33,6,6,7,3,1,30,0
2021-04-15 14:38,R_2yrq3AohCZzCy6F,307,-1,-1,5,5.5,5,6,5,5,5,4,3,5,4,5,-1,38,0
2021-04-15 14:38,R_2VaTaSzDUAqgL2c,598,1,1,3,7,7,7,5,5,5,2,2,2,2,6,1,54,0
2021-04-15 14:38,R_1lohy1CtjFCeIrq,633,-1,-1,5,4.5,4,5,6.5,6,7,5.33,5,6,5,7,1,32,0
2021-04-15 14:38,R_3qewlXWImO0OsI0,133,1,-1,4,2.5,3,2,1,1,1,1,1,1,1,1,-1,37,0
2021-04-15 14:38,R_12Api8wwGQlj2fY,856,-1,1,7,6.5,6,7,6.5,6,7,6.33,7,6,6,7,1,34,0
2021-04-15 14:39,R_2OOrD3gn0EVjvGI,788,-1,-1,5,6.5,7,6,6,6,6,5,5,5,5,5,-1,30,0
2021-04-15 14:39,R_2Vrn8ouNuZKumZE,504,-1,1,7,7,7,7,7,7,7,7,7,7,7,7,-1,35,0
2021-04-15 14:39,R_XzXmET8dFNasAPD,578,1,1,5,6,6,6,6,6,6,6.67,6,7,7,7,1,30,0
2021-04-15 14:39,R_3Lj7xht3fCCw4Dr,692,1,-1,5,5,5,5,3,3,3,1,1,1,1,2,1,47,0
2021-04-15 14:40,R_32UU3p1Dt6TRKKA,642,-1,1,1,7,7,7,7,7,7,7,7,7,7,7,1,24,0
2021-04-15 14:40,R_2ZW9Wpp9M64h3ZX,165,1,1,4,3,3,3,6.5,6,7,7,7,7,7,3,1,35,0
2021-04-15 14:40,R_3kcFMOqxz4zsrhK,366,-1,-1,3,5,5,5,6,6,6,4,4,4,4,6,-1,68,0
2021-04-15 14:40,R_2rw2QLCLfcpuU8Q,385,1,-1,7,6.5,7,6,1.5,2,1,2.33,2,4,1,1,1,69,0
2021-04-15 14:40,R_RQyjeML1Qgvm0ff,571,1,1,1,7,7,7,7,7,7,7,7,7,7,7,-1,33,0
2021-04-15 14:40,R_sdlIu0tR0jUCfYZ,746,-1,-1,1,4,7,1,7,7,7,5.33,4,6,6,7,1,61,0
2021-04-15 14:41,R_pF36QrEG15nIfHr,572,1,1,7,7,7,7,4,4,4,1.67,1,2,2,3,1,39,0
2021-04-15 14:42,R_ykBPVIf6YMUts5P,663,-1,-1,7,7,7,7,5,5,5,3.67,3,3,5,5,-1,67,0
