age,ALEX1,ALEX2,ALEX3,ALEX4,ALEX5,ALEX6,ALEX7,ALEX8,ALEX9,ALEX10,ALEX11,ALEX12,ALEX13,ALEX14,ALEX15,ALEX16,anxiety,artgluctot,attachhome,attachphone,AvgHumidity,avoidance,cigs,DIDF,eatdrink,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,endtime,EOT,exercise,gluctot,health,HOME1,HOME2,HOME3,HOME4,HOME5,HOME6,HOME7,HOME8,HOME9,KAMF1,KAMF2,KAMF3,KAMF4,KAMF5,KAMF6,KAMF7,networksize,nostalgia,onlineid,onlineid1,onlineid2,onlineid3,onlineid4,onlineid5,onlineid6,onlineid7,onlineid8,onlineid9,onlineid10,onlineide11,phone1,phone2,phone3,phone4,phone5,phone6,phone7,phone8,phone9,romantic,scontrol1,scontrol2,scontrol3,scontrol4,scontrol5,scontrol6,scontrol7,scontrol8,scontrol9,scontrol10,scontrol11,scontrol12,scontrol13,selfcontrol,sex,smoke,SNI1,SNI2,SNI3,SNI4,SNI5,SNI6,SNI7,SNI8,SNI9,SNI10,SNI11,SNI12,SNI13,SNI14,SNI15,SNI16,SNI17,SNI18,SNI19,SNI20,SNI21,SNI22,SNI23,SNI24,SNI25,SNI26,SNI27,SNI28,SNI29,SNI30,SNI31,SNI32,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,socialdiversity,socialembedded,STRAQ_1,STRAQ_2,STRAQ_3,STRAQ_4,STRAQ_6,STRAQ_7,STRAQ_8,STRAQ_9,STRAQ_10,STRAQ_11,STRAQ_12,STRAQ_19,STRAQ_20,STRAQ_21,STRAQ_22,STRAQ_23,STRAQ_24,STRAQ_25,STRAQ_26,STRAQ_27,STRAQ_28,STRAQ_29,STRAQ_30,STRAQ_31,STRAQ_32,STRAQ_33,STRAQ_5,STRAQ_13,STRAQ_14,STRAQ_15,STRAQ_16,STRAQ_17,STRAQ_18,STRAQ_34,STRAQ_35,STRAQ_36,STRAQ_37,STRAQ_38,STRAQ_39,STRAQ_40,STRAQ_41,STRAQ_42,STRAQ_43,STRAQ_44,STRAQ_45,STRAQ_46,STRAQ_47,STRAQ_48,STRAQ_49,STRAQ_50,STRAQ_51,STRAQ_52,STRAQ_53,STRAQ_54,STRAQ_55,STRAQ_56,STRAQ_57,stress,stress1,stress2,stress3,stress4,stress5,stress6,stress7,stress8,stress9,stress10,stress11,stress12,stress13,stress14,Temperature_t1,Temperature_t2,thermotype,avgtemp,filter_$,mintemp,language,langfamily,Zanxiety,Zavoidance,Site
1995,3,3,3,2,2,4,4,3,4,2,2,1,4,2,4,2,4.055555556,24,5,2.555555556,91,3.722222222,0,2.909090909,1,2,4,2,5,6,2,5,4,4,5,6,5,2,2,5,3,7,4,4,2,6,2,3,5,6,2,6,2,6,2,4,6,2,5,2,2,10:58:31,2.6,2,38,4,5,5,5,5,5,5,5,5,5,3,6,7,2,3,3,4,36,6.333333333,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,2,1,3,4,4,2,3,3,3,2,5,1,3,1,2,2,3,3,3,2.615384615,1,2,2,1,0,4,4,5,0,4,1,6,3,1,2,2,8,1,1,8,1,2,1,1,Ó¢Óï¾ãÀÖ²¿,ÌåÓý²¿,NA,NA,NA,7,7, , , ,3,1,4,7,7,7,7,9,2,1,4,4,4,2,2,2,2,4,5,1,2,3,5,5,5,3,3,5,5,5,5,5,4,3,3,3,3,3,3,4,3,5,2,1,4,4,5,2,4,3,5,4,2,2,4,4,3,3,3,2,4,3,3,3,2,4,3.615384615,3,5,4,3,3,3,3,5,3,3,4,5,3,5,36.3,36.4,1,36.35,1,13,7,3,0.321464812,0.812023172,Tsinhua
1994,1,4,2,4,4,3,3,3,2,3,4,2,3,3,3,4,3.666666667,0,2.888888889,3.555555556,87,3.888888889,9,3,1,3,5,4,4,4,2,2,4,5,4,4,2,2,3,4,6,4,4,3,2,5,5,4,6,4,3,3,4,3,5,4,7,4,4,2,2,11:00:51,3,2,1,4,2,4,3,3,3,3,4,2,2,2,3,4,5,4,5,3, ,3.833333333,3.181818182,4,4,2,1,2,3,4,4,4,3,4,4,4,1,2,4,2,5,5,5,2,2,3,2,2,4,3,3,3,2,4,3,2,4,2.846153846,1,1,2,1,0,4,4,5,0,6,3,5,1,1,1,2,1,2,1,1,1,1,2,2,na,na,na,na,na,0,0,0,0,0,7,2,2,4,4,3,4,9,1,2,2,4,3,3,4,4,3,2,4,2,4,2,4,2,4,4,3,2,4,4,4,2,4,3,3,4,4,2,4,2,4,2,4,3,3,3,4,3,4,3,3,3,4,5,1,4,4,4,3,4,4,1,4,5,3,1,3,4,3,3,3,2,3,2,3,3,3,4,4,2,4,36.4,37.1,1,36.75,1,17,7,3,-0.138038566,1.037943768,Tsinhua
1995,1,4,4,3,4,2,2,3,3,2,3,2,3,1,4,2,2.888888889,0,4.333333333,1.555555556,91,2.833333333,0,2.818181818,1,4,2,1,2,6,4,4,2,2,2,1,2,6,1,1,5,5,2,2,2,2,6,2,4,6,3,2,2,2,5,3,2,2,2,2,2,11:05:53,2.4,2,1,4,5,5,5,5,5,3,3,3,5,4,5,4,2,2,2,3,16,2,1.909090909,4,1,3,4,1,1,1,1,1,1,3,1,2,2,2,1,1,1,1,3,2,5,4,3,4,5,1,3,2,2,5,4,2,3,3.307692308,1,2,2,1,0,4,4,5,0,8,3,6,3,1,1,2,2,1,1,1,1,2,1,2, , , , , , , , , , ,4,2,2,1,2,2,2,9,1,2,2,5,5,1,1,1,1,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,2,1,2,4,3,2,2,3,4,4,1,1,2,4,4,4,4,3,4,3,2,1,1,1,1,2,3,1,1,3,1,4,3,4,2.384615385,2,4,3,2,2,1,2,4,2,1,4,5,2,2,36.7,36.7,1,36.7,1,13,7,3,-1.057045321,-0.392886675,Tsinhua
1995,2,2,2,2,2,3,3,2,3,2,3,3,3,2,3,2,2.444444444,0,5,3.444444444,72,2.222222222,0,2.363636364,1,2,2,2,2,6,2,2,2,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,4,2,3,2,2,2,3,2,2,2,2,2,2,11:07:14,2.6,2,0,4,5,5,5,5,5,5,5,5,5,4,4,3,1,2,1,3,24,5.833333333,3,5,4,4,4,3,2,2,2,2,2,3,4,4,2,4,2,2,4,4,5,2,4,4,4,4,4,2,4,3,4,4,3,3,3,3.538461538,1,2,2,1,0,4,2,5,0,5,4,5,3,1,1,2,3,1,4,7,1,2,1,1,Ö¾Ô¸ÕßÐ­»á,NA,NA,NA,NA, , , , , ,5,2,4,6,6,5,5,9,1,2,4,4,4,2,2,3,2,5,2,2,3,2,2,5,4,3,2,4,4,2,4,4,4,4,2,2,3,4,3,2,2,2,2,2,3,4,2,2,3,4,3,4,3,3,5,3,3,2,4,2,4,4,2,2,2,3,2.692307692,3,2,2,4,4,3,3,1,3,5,2,4,2,1,36.3,36.6,1,36.45,1,14,7,3,-1.582192038,-1.221262194,Tsinhua
1993,1,2,1,2,2,1,2,2,3,2,2,3,3,1,4,2,4.333333333,0,4.333333333,2.444444444,74,2.388888889,0,1.818181818,1,7,4,5,5,7,2,5,5,4,5,2,2,3,5,5,5,5,2,4,2,2,1,1,3,2,2,3,3,2,2,2,4,2,2,2,4,11:11:01,2.6,2,1.3,4,5,4,4,4,5,5,4,4,4,2,2,3,2,2,2,2,20,5,1.545454545,4,2,2,2,1,1,1,1,1,1,1,3,4,1,3,1,2,2,2,4,2,3,3,5,4,5,2,4,2,3,4,4,3,4,3.538461538,1,2,2,1,0,4,4,5,0,4,3,4,4,1,1,2,5,1,1,1,4,2,1,2,NA,NA,NA,NA,NA, , , , , ,5,4,4,5,5,5,5,9,2,4,4,4,4,2,3,3,2,4,3,2,3,2,3,5,4,4,3,4,4,4,4,3,3,2,2,1,3,5,2,3,1,4,2,4,4,3,4,3,3,3,3,4,3,2,3,4,3,3,3,3,3,4,3,4,3,1,1.923076923,2,1,1,2,2,2,2,1,4,3,1,5,2,2,36.3,36.5,1,36.4,1,16,7,3,0.64968151,-0.995341598,Tsinhua
1995,2,3,5,1,5,4,5,1,1,3,1,2,5,1,4,1,3,0,3.555555556,3.888888889,87,2.222222222,0,2.818181818,1,3,2,3,2,6,1,6,6,6,2,5,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,4,2,2,2,2,2,1,2,6,3,11:11:28,2.6,2,1,4,4,3,4,3,4,2,4,4,4,4,6,4,6,4,3,4,17,3,3.454545455,5,5,5,3,1,4,1,4,1,4,5,5,4,3,5,4,3,2,4,5,1,4,4,4,4,4,1,4,2,3,3,4,3,3,3.307692308,2,2,2,1,0,4,4,5,0,6,3,5,3,1,1,2,3,3,1,2,1,2,1,2, , , , , , , , , , ,2,1,1,4,3,2,2,9,1,1,1,4,5,2,1,2,2,5,2,1,4,2,4,4,4,4,2,4,4,4,5,5,2,2,1,1,1,5,3,2,1,3,2,5,4,2,1,1,4,2,4,4,5,1,5,5,5,4,4,2,5,5,3,3,5,1,2.692307692,1,2,2,3,4,2,4,2,3,4,2,3,4,2,37.4,37.3,1,37.35,1,17,7,3,-0.925758641,-1.221262194,Tsinhua
1995,4,2,4,2,4,5,4,4,4,5,4,2,3,1,3,1,4.944444444,0,4.111111111,3.333333333,69,3.388888889,0,3.818181818,1,6,5,6,6,5,6,6,4,4,5,3,6,4,4,6,4,4,5,6,3,4,2,4,5,6,3,3,2,2,3,3,4,2,2,3,4,11:12:02,2,2,0,4,4,4,3,4,5,5,4,4,4,3,2,2,2,2,2,2,20,3,2.272727273,4,3,2,2,2,3,1,3,2,1,2,4,4,2,3,3,4,4,3,3,1,4,4,5,3,4,1,3,4,5,5,3,5,5,3.923076923,2,2,2,1,0,4,4,4,1,3,3,3,2,1,1,2,8,1,1,3,3,2,1,1, , , , , , , , , , ,3,2,4,3,3,3,3,10,2,2,4,4,4,4,2,3,4,4,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,2,2,3,2,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,4,3,2.692307692,3,3,4,2,2,2,3,3,2,2,3,4,3,3,36.4,36.1,1,36.25,1,8,7,3,1.371758246,0.360181979,Tsinhua
1994,3,3,3,3,4,4,3,4,3,2,3,2,2,1,4,1,3.555555556,0,3.333333333,3,53,3.277777778,0,3.181818182,1,6,3,2,5,6,3,4,5,3,2,3,2,4,2,4,3,3,4,6,3,4,2,2,3,4,5,3,3,2,6,2,5,3,2,2,2,11:15:57,2,2,4,4,3,2,2,3,4,5,4,3,4,3,3,4,3,2,5,3,30,4.5,2.545454545,4,3,2,4,2,2,2,2,3,2,2,2,3,2,4,4,4,2,4,2,2,3,4,4,5,4,1,5,2,3,4,4,3,3,3.461538462,2,2,2,1,0,4,4,5,0,8,2,6,3,1,3,2,6,1,1,3,5,2,1,2,Ë«Ñ§Î»¿Î³Ì,¼ªËû½ÌÑ§,¹«Ë¾×éÖ¯,NA,NA,3,2,2, , ,3,2,4,6,5,3,4,9,3,2,4,5,4,2,3,2,4,4,2,1,2,2,4,4,4,3,4,5,3,3,4,2,3,4,1,1,2,4,4,1,4,4,5,5,4,2,3,2,4,2,4,4,4,2,4,4,3,2,4,4,5,5,5,4,3,4,2.230769231,2,3,2,2,2,2,3,1,3,2,3,4,2,2,36.7,36.4,1,36.55,1,5,7,3,-0.269325245,0.209568248,Tsinhua
1993,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2.833333333,1,5,2.111111111,71,2.777777778,0,2.181818182,1,2,2,2,2,4,4,3,6,2,5,3,3,2,2,2,2,3,2,4,4,2,4,2,2,2,2,2,2,3,4,2,2,3,3,4,3,11:17:52,2.2,2,3,4,5,5,5,5,5,5,5,5,5,3,3,2,2,2,2,2,21,5.166666667,2.909090909,4,3,4,3,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,1,5,4,4,4,3,5,2,2,4,4,4,4,4,3.769230769,2,2,2,1,0,4,4,5,0,4,2,4,4,1,1,2,3,1,1,2,1,2,1,2,½¡Éí·¿,Ñ§Éú,NA,NA,NA,1,3, , , ,6,2,2,5,5,5,5,9,1,2,2,4,4,2,2,2,2,3,2,2,2,2,2,2,3,2,3,4,4,3,4,4,2,2,2,2,4,2,2,2,2,4,2,2,4,4,3,2,4,4,4,3,2,2,4,2,4,3,4,3,3,3,3,4,4,2,2.769230769,3,3,2,2,3,2,2,4,3,4,3,4,4,1,36.4,36.4,1,36.4,1,14,7,3,-1.12268866,-0.46819354,Tsinhua
1994,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2.944444444,0,3.888888889,3.111111111,60,3,0,2,1,3,3,2,5,3,3,3,2,3,3,5,5,2,2,2,2,2,3,4,3,3,3,3,3,3,2,2,3,2,5,3,2,3,4,3,3,11:18:47,2.2,2,0,4,4,4,4,4,4,4,3,4,4,4,6,4,1,2,2,2, ,5.333333333,2.181818182,3,2,2,3,2,2,2,2,2,2,2,4,4,2,4,2,2,4,2,4,2,4,3,4,4,4,3,4,4,4,4,4,4,4,3.846153846,2,2,2,1,0,4,4,5,0,2,1,5,4,1,1,1,1,1,1,1,8,2,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,6,2,4,5,6,5,5,9,2,2,4,4,4,2,4,4,4,4,2,2,3,3,3,4,4,3,3,4,4,3,5,4,2,2,2,1,3,3,3,2,2,3,2,2,4,2,2,2,3,2,4,3,2,2,4,4,4,3,4,4,4,4,4,4,2,4,1.692307692,1,1,1,2,2,2,3,1,2,2,1,4,2,2,36.4,36.9,1,36.65,1,13,7,3,-0.991401981,-0.166966079,Tsinhua
1994,2,4,1,3,3,1,2,2,4,2,1,2,2,2,1,3,2.888888889,0,4.111111111,2.555555556,87,2.055555556,0,2.272727273,1,6,1,6,7,6,1,1,6,2,1,1,6,1,1,1,1,3,1,1,7,2,2,1,1,6,1,2,1,2,1,2,1,2,2,1,2,11:23:34,2,2,16,4,5,5,4,2,4,5,4,4,4,2,2,1,2,2,2,5, ,4.166666667,2.636363636,4,4,4,4,2,3,2,2,1,1,2,1,4,2,4,1,2,1,4,4,1,4,3,2,2,2,1,2,2,3,5,2,2,3,2.538461538,1,2,2,1,0,4,2,4,1,5,2,4,4,1,1,2,1,1,1,1,1,2,1,1,ÉÌÑ§Ôºµ³Ö§²¿, , , , ,0, , , , ,3,4,4,4,5,3,4,10,1,4,4,4,4,1,1,2,2,4,2,4,3,2,3,4,4,2,1,5,4,1,4,4,1,1,1,1,2,4,1,2,4,4,1,4,4,4,4,2,4,5,5,4,1,2,2,2,2,4,1,2,1,4,1,2,2,2,2.384615385,3,2,3,2,3,2,2,4,2,3,2,4,2,1,36.4,36.7,1,36.55,1,17,7,3,-1.057045321,-1.447182791,Tsinhua
1994,4,2,3,4,5,3,1,4,3,4,5,3,4,2,2,2,3.833333333,0,4.222222222,2.333333333,86,2.833333333,0,3.454545455,1,5,5,2,3,4,7,4,1,4,3,3,5,4,5,2,4,6,2,3,2,1,4,2,3,6,4,4,3,1,1,1,6,2,1,2,5,11:57:26,2.6,2,0,4,5,4,4,3,5,5,4,4,4,2,2,5,3,3,3,2, ,5.5,2.181818182,4,2,2,2,2,2,2,1,2,3,2,2,3,3,2,1,2,2,2,4,2,4,3,3,4,2,1,2,2,3,2,1,3,4,2.615384615,2,2,2,1,0,4,2,5,0,3,3,3,3,1,1,2,3,3,1,1,1,2,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,7,2,4,4,7,6,5,9,1,2,4,4,5,2,2,3,3,4,2,2,2,4,5,5,2,2,1,3,4,2,4,4,4,2,2,2,2,3,3,1,4,4,2,5,4,3,2,2,3,4,4,4,2,3,4,3,2,2,2,2,3,3,3,4,2,4,3.230769231,2,5,2,4,3,4,3,3,5,3,3,4,2,3,36.8,37.2,1,37,1,16,7,3,0.058891453,-0.392886675,Tsinhua
1994,3,3,3,2,2,3,2,3,3,3,3,4,2,2,3,4,4.111111111,0,3.666666667,3.777777778,70,4,0,2.727272727,1,4,5,4,5,3,4,4,4,5,3,3,4,4,3,5,5,4,5,5,4,4,5,5,3,4,3,3,4,3,4,4,5,3,3,5,5,12:08:44,3,2, ,4,3,4,4,5,5,3,3,3,3,2,2,4,2,2,3,2,37,5.833333333,4.090909091,4,4,3,4,4,5,4,4,3,5,5,4,4,4,4,4,3,4,4,3,2,2,1,3,5,2,5,1,3,2,5,3,3,5,3.076923077,2,2,2,1,0,4,4,5,0,8,4,8,5,1,1,2,8,1,1,8,6,1,4,1,ÅÅÇòÐ­»á,ÎäÊõÐ­»á,ÓïÑÔ°®ºÃÕßÐ­»á, , ,3, , , , ,3,4,4,7,7,6,6,9,4,4,4,3,4,4,4,4,4,2,2,3,4,2,4,4,2,4,4,3,4,4,4,4,2,3,2,4,2,3,3,3,3,4,2,3,3,3,3,3,2,4,3,4,3,3,2,5,3,4,3,3,5,3,3,4,2,3,2.538461538,2,2,4,2,2,2,2,1,3,3,4,3,2,4,36.3,36.6,1,36.45,1,14,7,3,0.387108151,1.188557499,Tsinhua
1995,2,2,3,2,3,2,3,4,3,2,4,3,2,2,3,2,3.722222222,0,4.666666667,2.555555556,73,4.166666667,0,2.727272727,1,4,5,4,5,4,3,4,5,3,4,4,3,3,3,4,3,4,2,6,2,4,5,4,6,6,3,3,4,2,5,2,6,5,4,5,3,13:10:35,2.4,2,0,4,5,5,5,5,5,5,4,4,4,3,3,4,2,2,2,5, ,3.666666667,2.818181818,4,4,4,3,2,2,2,2,2,2,4,3,2,2,3,3,3,2,2,3,1,4,3,4,4,4,1,3,2,3,4,3,2,4,3.153846154,2,2,2,1,0,4,4,5,0,3,3,6,4,1,1,2,3,1,1,3,1,2,1,2,ÇàÄêÖ¾Ô¸ÕßÐ­»á,NA,NA,NA,NA,1,0,0,0,0,4,3,4,4,3,4,3,10,1,3,4,4,4,4,2,2,4,4,4,4,2,2,3,2,4,2,4,4,4,2,4,4,2,2,3,2,2,4,4,2,4,4,2,2,2,3,2,2,4,4,4,4,3,2,4,4,3,2,3,3,4,4,4,4,2,3,2,2,1,2,2,2,1,3,2,2,3,1,2,3,2,36.3,36.4,1,36.35,1,16,7,3,-0.072395226,1.414478095,Tsinhua
1990,4,2,4,2,2,2,2,4,4,3,4,4,2,1,2,2,5.5,4,2.666666667,4.111111111,51,1.777777778,0,3,1,7,7,7,7,7,7,6,5,6,2,6,3,6,2,5,6,6,4,2,1,2,2,3,1,3,2,1,2,2,1,1,3,2,1,2,1,9:23:52,2.2,2,4,3,4,3,2,2,2,4,2,2,3,4,5,7,3,4,2,4,16,6.833333333,4,4,4,5,4,5,4,4,4,4,1,5,5,4,2,4,4,4,5,4,5,2,4,5,3,5,4,2,5,2,4,4,3,2,4,3.615384615,1,2,2,1,0,4,2,5,0,1,0,5,3,1,1,1,1,3,4,3,1,2,1,2, , , , , , , , , , ,6,3,2,7,7,7,7,8,0,3,2,4,3,1,4,4,2,4,2,4,2,2,4,4,2,2,2,4,2,4,4,3,3,3,2,3,4,4,2,5,2,4,4,4,4,5,5,4,4,2,4,4,2,4,4,2,2,2,2,4,4,2,4,4,2,2,3.230769231,4,5,5,2,2,2,3,3,2,3,5,5,2,4,36.5,36.6,1,36.55,1,7,7,3,2.028191642,-1.823717118,Tsinhua
1996,3,2,3,4,2,3,3,2,4,4,3,2,4,2,2,3,5.277777778,0,3.888888889,4,82,3.833333333,0,3,1,5,6,7,6,7,4,5,5,5,6,5,4,6,4,6,5,5,4,4,3,5,4,3,4,4,3,4,3,2,3,3,5,4,5,4,6,9:27:49,2.6,2,3,3,4,4,4,4,4,4,3,4,4,3,2,2,2,2,3,2,34,3.666666667,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,3,3,2,2,2,2,4,2,3,2,2.538461538,2,2,2,1,0,4,4,5,0,7,3,7,5,1,1,2,8,1,1,8,1,1,3,1,Ñ§Éú»á,Çà´«, , , ,4,3, , , ,2,2,3,4,4,4,4,9,3,2,3,4,4,2,2,3,3,4,3,1,2,3,2,4,4,3,4,4,4,3,4,4,2,2,2,2,2,4,4,3,2,2,2,3,2,3,3,3,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,3,2.615384615,2,2,2,3,3,2,3,3,3,4,1,2,3,3,36.3,36.4,1,36.35,1,12,7,3,1.765618284,0.962636902,Tsinhua
1992,2,2,1,2,2,2,3,2,3,2,2,2,2,2,3,2,2.888888889,0,4.333333333,2.666666667,51,2.444444444,0,2.090909091,1,6,2,2,2,6,2,3,4,3,2,2,2,2,2,2,3,5,2,3,2,4,2,2,2,2,2,2,2,2,3,2,2,2,4,3,3,9:38:28,2.2,2,2,3,4,4,4,4,4,5,5,4,5,4,1,6,4,4,4,4,20,5.333333333,3,4,4,4,3,2,2,2,2,4,2,4,3,2,2,4,2,2,2,3,4,1,4,4,5,4,3,1,4,3,4,3,4,4,3,3.538461538,2,2,2,1,0,4,4,4,1,8,2,7,3,1,1,2,8,3,1,3,3,2,1,2, , , , , , , , , , ,4,3,4,5,6,6,5,10,2,3,4,4,4,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,4,3,4,4,2,2,2,1,3,4,4,2,4,4,4,4,4,4,2,2,4,4,4,3,4,2,4,4,4,4,4,2,4,4,3,4,2,4,2.384615385,1,4,3,2,3,2,2,2,2,2,4,4,2,2,36.6,36.9,1,36.75,1,7,7,3,-1.057045321,-0.920034733,Tsinhua
1992,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,4,3.055555556,0,4.666666667,2.777777778,51,2.222222222,0,2.181818182,1,6,2,2,3,6,4,2,5,4,2,2,2,4,2,2,2,3,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9:39:27,2.2,2,1,3,5,5,4,5,5,5,3,5,5,4,4,6,2,3,3,3,15,3.833333333,3.272727273,4,4,4,4,3,2,4,2,3,2,4,4,3,2,2,2,2,3,4,3,1,3,3,3,5,4,1,3,3,3,4,2,4,3,3.153846154,1,2,2,1,0,4,2,5,0,3,2,5,2,1,1,2,8,1,1,1,4,2,1,2, , , , , , , , , , ,2,3,3,4,5,4,4,9,2,3,3,3,4,2,2,3,2,4,3,2,2,2,2,4,4,2,2,4,4,3,4,4,4,4,2,1,2,4,4,2,4,2,3,3,3,4,2,2,4,2,4,4,3,2,4,2,2,2,4,2,3,4,4,3,2,3,2.307692308,2,3,2,2,2,2,3,2,2,3,2,4,2,3,36.7,36.8,1,36.75,1,7,7,3,-0.860115302,-1.221262194,Tsinhua
1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3.722222222,0,3.777777778,3.222222222,21,3.5,0,2,1,3,2,3,3,5,5,4,5,4,4,3,3,5,3,5,2,6,2,2,3,5,3,3,4,3,3,3,3,3,5,3,5,3,5,3,4,9:39:38,2.2,2,2,3,4,4,3,4,4,4,3,4,4,5,8,6,2,2,5,3,38,5.833333333,3.363636364,4,4,4,4,2,3,2,3,4,3,4,3,3,2,4,4,4,2,3,4,1,3,4,4,3,4,1,4,4,3,4,3,4,3,3.384615385,1,2,2,1,0,4,4,5,0,3,2,4,4,2,4,2,4,1,1,1,1,1,8,2,Ö¾Ô¸ÖÐÐÄ,ÔºÍÅÎ¯,NA,NA,NA,9,5, , , ,6,4,4,6,6,6,6,9,2,4,4,5,4,2,4,4,3,5,4,2,3,2,2,4,4,3,4,4,3,4,4,4,2,3,2,1,4,4,3,2,4,5,2,5,5,4,3,2,4,4,4,4,2,3,4,4,4,4,3,4,4,4,4,4,2,4,2,2,3,3,2,2,1,2,2,2,3,1,4,2,1,35,36.5,1,35.75,1,11,7,3,-0.072395226,0.51079571,Tsinhua
1994,2,2,2,3,2,2,2,2,3,2,3,2,3,2,3,2,3.666666667,0,4.777777778,3.777777778,22,2.777777778,0,2.272727273,1,5,4,3,4,5,5,3,4,2,3,4,3,3,3,3,4,5,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,9:39:57,2.4,2,1,3,5,5,5,4,5,5,5,4,5,4,6,4,4,4,5,6,13,4.666666667,3,4,3,4,3,4,2,3,2,3,2,3,4,4,4,4,4,4,3,4,3,1,3,4,4,3,4,2,4,2,4,4,3,2,4,3.307692308,2,2,2,1,0,2,2,5,0,5,3,5,2,1,1,2,4,1,1,1,1,2,1,2,NA,NA,NA,NA,NA, , , , , ,6,2,4,4,5,5,5,9,1,2,4,4,4,3,3,3,3,4,2,2,2,2,4,4,4,4,4,4,4,3,4,4,2,2,2,2,4,4,2,3,4,2,2,3,3,3,3,2,4,2,4,4,4,2,4,4,4,3,4,2,4,4,4,3,2,4,2.769230769,3,3,3,2,2,2,3,4,3,3,3,4,2,3,37,37,1,37,1,8,7,3,-0.138038566,-0.46819354,Tsinhua
1992,1,1,2,2,3,1,3,2,1,2,1,3,3,1,1,2,2,0,5,2.555555556,21,1.444444444,0,1.727272727,1,4,1,1,1,4,1,1,4,1,1,1,1,1,1,1,6,5,1,1,1,1,2,1,2,3,2,1,1,1,1,1,4,1,1,1,1,9:41:21,2,2,0,3,5,5,5,5,5,5,5,5,5,3,3,4,2,2,1,2,15,4,2.454545455,4,4,4,4,1,1,1,1,2,1,4,2,3,1,3,4,2,4,2,2,1,5,5,4,5,5,2,5,2,4,4,4,3,4,4,2,2,2,1,0,4,4,5,0,3,1,4,3,1,1,2,8,1,1,1,2,2,1,2,NA,NA,NA,NA,NA, , , , , ,3,1,3,4,4,3,3,9,2,1,3,4,5,5,1,1,4,5,3,1,2,1,2,5,3,2,3,4,4,2,4,4,1,1,1,1,1,3,2,1,5,5,3,5,5,5,2,2,4,3,4,4,2,1,5,2,1,1,1,1,3,5,2,3,2,1,2.538461538,2,3,3,3,3,1,2,3,4,3,3,5,1,2,36.6,36.7,1,36.65,1,11,7,3,-2.107338755,-2.27555831,Tsinhua
1993,2,2,2,2,2,1,2,2,3,2,2,3,4,2,2,2,2.666666667,0,4.777777778,2.777777778,22,2.777777778,0,2,1,5,2,2,2,5,2,1,2,3,4,3,2,2,2,2,2,5,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,2,3,4,9:42:15,2.6,2,4,3,5,5,5,4,5,4,5,5,5,5,8,7,2,3,1,6,28,7,2,4,1,2,2,1,1,1,1,4,1,4,4,2,2,4,2,2,4,2,3,2,4,5,3,2,2,4,4,3,4,4,3,5,2,3.461538462,2,2,2,1,0,4,4,5,0,7,2,8,6,1,1,2,8,1,1,1,4,2,1,1,ÑÐ»á, , , , ,7, , , , ,7,1,2,7,7,7,7,9,3,1,2,3,4,4,2,2,4,5,2,2,4,4,3,4,4,4,4,4,3,4,5,4,2,2,2,2,1,4,4,1,2,4,4,5,5,2,2,1,2,2,4,3,4,1,4,2,2,2,3,2,4,3,4,3,2,5,2.384615385,2,4,4,2,2,2,2,2,3,2,2,4,2,2,36.8,36.7,1,36.75,1,8,7,3,-1.319618679,-0.46819354,Tsinhua
