"SubjectID","Age","Gender","Handness","moralSelfShape","immoralSelfShape","moralOtherShape","immoralOtherShape","matchKey","mismatchKey","Block","Bin","Trial","Identity","Morality","Match","RT","ResponseKey","Accuracy"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","3","self","immoral","nonmatch","0.4085","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","4","self","immoral","match","0.4527","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","5","self","immoral","match","0.4889","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","6","other","immoral","nonmatch","0.7330","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","7","other","moral","nonmatch","0.6092","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","8","other","immoral","nonmatch","0.4933","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","9","self","moral","match","0.4015","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","10","other","moral","nonmatch","0.5336","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","11","other","moral","nonmatch","0.7858","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","12","self","immoral","match","0.5899","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","13","self","moral","match","0.5380","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","14","other","immoral","match","0.4862","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","15","other","immoral","nonmatch","0.4663","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","16","other","moral","match","0.5345","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","17","self","moral","nonmatch","0.8186","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","18","self","immoral","nonmatch","0.4708","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","19","other","moral","match","0.4969","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","20","self","immoral","nonmatch","0.4131","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","21","self","moral","nonmatch","0.3772","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","22","other","moral","match","0.4614","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","23","other","immoral","match","0.3376","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","24","self","moral","nonmatch","0.4617","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","1","self","moral","nonmatch","0.8400","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","2","other","moral","nonmatch","0.4761","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","3","self","moral","match","0.5524","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","4","other","moral","match","0.5404","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","5","self","moral","nonmatch","0.4486","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","6","self","moral","match","0.5407","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","7","other","immoral","nonmatch","0.4649","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","8","other","immoral","match","0.3649","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","9","self","immoral","match","0.7851","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","10","self","immoral","nonmatch","0.4534","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","11","other","moral","nonmatch","0.3375","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","12","self","moral","match","0.3816","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","13","other","immoral","nonmatch","0.4739","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","14","self","immoral","match","0.5819","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","15","other","immoral","match","0.3460","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","16","other","moral","nonmatch","0.3982","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","17","self","moral","nonmatch","0.3704","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","18","self","immoral","nonmatch","0.8225","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","19","other","moral","match","0.3947","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","20","self","immoral","match","0.4549","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","21","other","immoral","nonmatch","0.4429","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","22","self","immoral","nonmatch","0.6471","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","23","other","immoral","match","0.3393","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","24","other","moral","match","0.5593","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","1","other","immoral","match","0.3795","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","2","self","immoral","nonmatch","0.8077","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","3","self","immoral","match","0.4437","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","4","other","immoral","match","0.6560","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","5","self","immoral","nonmatch","0.7560","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","6","other","moral","nonmatch","0.4883","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","7","self","moral","nonmatch","0.4124","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","8","other","moral","match","0.3366","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","9","other","immoral","match","0.3008","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","10","self","moral","nonmatch","0.4168","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","11","self","moral","match","0.5490","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","12","other","moral","nonmatch","0.3612","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","13","self","moral","match","0.3734","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","14","other","immoral","nonmatch","0.2335","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","15","other","moral","nonmatch","0.3177","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","16","self","immoral","match","0.6578","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","17","other","immoral","nonmatch","0.7739","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","18","self","moral","match","0.5061","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","19","other","moral","match","0.3902","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","20","self","immoral","nonmatch","0.7543","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","21","other","moral","match","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","22","self","moral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","23","self","immoral","match","0.4449","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","2","24","other","immoral","nonmatch","0.8570","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","1","other","moral","nonmatch","0.9171","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","2","self","immoral","match","0.5372","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","3","self","moral","match","0.6214","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","4","self","moral","nonmatch","0.9616","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","5","other","immoral","nonmatch","0.4857","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","6","other","immoral","match","0.3778","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","7","self","moral","match","0.6859","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","8","self","immoral","match","0.3862","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","9","self","immoral","nonmatch","0.5743","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","10","other","moral","match","0.3065","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","11","self","immoral","nonmatch","0.2946","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","12","other","moral","match","0.8027","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","13","other","moral","nonmatch","0.6629","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","14","other","immoral","nonmatch","0.4110","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","15","other","immoral","nonmatch","0.6872","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","16","other","moral","nonmatch","0.6113","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","17","self","immoral","match","0.9515","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","18","self","moral","match","0.5636","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","19","other","immoral","match","0.8238","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","20","other","moral","match","0.7401","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","21","other","immoral","match","0.6080","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","22","self","immoral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","23","self","moral","nonmatch","0.4404","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","3","24","self","moral","nonmatch","0.5564","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","1","self","immoral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","2","self","immoral","nonmatch","0.8045","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","3","other","moral","nonmatch","0.4006","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","4","self","moral","match","0.4928","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","5","self","moral","nonmatch","0.4170","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","6","other","moral","match","0.3810","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","7","other","immoral","nonmatch","0.3612","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","8","self","immoral","match","0.8694","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","9","self","moral","match","0.7936","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","10","other","immoral","match","0.5736","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","11","self","moral","nonmatch","0.7538","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","12","self","immoral","match","0.8939","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","13","other","moral","match","0.7140","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","14","self","immoral","match","0.8382","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","15","other","immoral","nonmatch","0.7304","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","16","self","immoral","nonmatch","0.9344","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","17","other","immoral","nonmatch","0.7627","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","18","self","moral","nonmatch","0.7828","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","19","other","moral","nonmatch","0.8583","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","20","other","immoral","match","0.8951","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","21","other","moral","match","0.9393","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","22","self","moral","match","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","23","other","moral","nonmatch","0.9077","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","4","24","other","immoral","match","0.8237","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","1","other","moral","nonmatch","0.5799","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","2","self","immoral","nonmatch","0.9520","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","3","self","moral","match","0.7322","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","4","other","immoral","nonmatch","0.7843","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","5","self","moral","match","0.9965","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","6","self","moral","nonmatch","0.6567","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","7","self","moral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","8","self","immoral","match","0.8009","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","9","self","immoral","match","0.8449","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","10","other","moral","nonmatch","0.8492","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","11","self","moral","match","0.8454","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","12","other","immoral","match","0.6655","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","13","self","immoral","nonmatch","0.9416","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","14","other","moral","match","0.8178","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","15","self","immoral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","16","other","immoral","match","0.6981","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","17","other","moral","nonmatch","0.7342","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","18","self","immoral","match","1.0023","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","19","other","immoral","match","0.8145","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","20","other","immoral","nonmatch","0.6184","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","21","other","moral","match","0.7909","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","22","other","moral","match","0.6190","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","23","self","moral","nonmatch","0.6472","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","5","24","other","immoral","nonmatch","0.7793","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","1","self","moral","nonmatch","0.7057","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","2","self","immoral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","3","other","immoral","match","0.6959","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","4","other","moral","match","0.8520","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","5","other","immoral","nonmatch","0.6563","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","6","self","moral","nonmatch","0.5723","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","7","self","moral","match","0.6805","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","8","self","moral","nonmatch","0.7326","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","9","other","moral","match","0.4726","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","10","self","immoral","nonmatch","0.8849","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","11","other","immoral","match","0.7531","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","12","other","moral","nonmatch","0.7493","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","13","self","immoral","match","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","14","other","moral","nonmatch","0.8135","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","15","self","immoral","match","0.8097","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","16","self","moral","match","0.7738","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","17","other","immoral","nonmatch","0.7061","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","18","self","immoral","match","0.7581","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","19","self","immoral","nonmatch","0.3944","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","20","self","moral","match","0.4865","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","21","other","moral","match","0.5225","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","22","other","immoral","match","0.4546","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","23","other","immoral","nonmatch","0.4428","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","1","24","other","moral","nonmatch","0.6950","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","1","other","moral","match","0.4994","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","2","self","moral","nonmatch","0.4714","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","3","other","immoral","nonmatch","0.5875","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","4","self","moral","match","0.5516","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","5","self","immoral","nonmatch","0.6117","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","6","self","immoral","match","0.1521","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","7","other","immoral","match","0.6520","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","8","self","moral","nonmatch","0.7201","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","9","other","moral","match","0.5963","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","10","other","moral","nonmatch","0.6885","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","11","self","moral","nonmatch","0.7086","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","12","other","immoral","nonmatch","0.5289","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","13","other","immoral","nonmatch","0.6611","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","14","self","immoral","nonmatch","0.8811","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","15","other","immoral","match","0.3733","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","16","other","moral","nonmatch","0.6253","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","17","self","immoral","match","0.5655","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","18","other","moral","nonmatch","0.3777","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","19","other","immoral","match","0.2218","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","20","self","immoral","match","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","21","self","moral","match","0.4622","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","22","self","moral","match","0.4342","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","23","other","moral","match","0.7344","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","2","24","self","immoral","nonmatch","0.4026","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","1","other","immoral","nonmatch","0.3968","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","2","other","immoral","match","0.3769","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","3","other","moral","nonmatch","0.4370","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","4","self","immoral","match","0.6571","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","5","other","immoral","nonmatch","0.3653","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","6","self","immoral","nonmatch","0.4814","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","7","other","moral","match","0.7256","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","8","other","immoral","nonmatch","0.7137","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","9","other","moral","match","0.6299","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","10","self","immoral","match","0.7541","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","11","self","moral","nonmatch","0.5262","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","12","self","moral","match","0.7223","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","13","self","immoral","nonmatch","0.7505","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","14","self","immoral","nonmatch","0.4506","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","15","self","moral","match","0.7907","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","16","self","immoral","match","0.9069","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","17","other","moral","match","0.6951","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","18","other","immoral","match","0.4113","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","19","self","moral","nonmatch","0.8394","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","20","self","moral","match","0.6355","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","21","self","moral","nonmatch","0.4637","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","22","other","immoral","match","0.7638","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","23","other","moral","nonmatch","0.7279","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","3","24","other","moral","nonmatch","0.8841","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","1","self","immoral","match","0.8475","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","2","other","moral","match","0.6356","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","3","self","moral","match","0.6318","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","4","other","moral","match","0.5239","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","5","other","moral","match","0.5760","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","6","other","immoral","nonmatch","0.5802","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","7","self","immoral","nonmatch","0.8644","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","8","other","moral","nonmatch","0.8444","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","9","other","immoral","match","0.5926","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","10","self","moral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","11","self","immoral","nonmatch","0.4410","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","12","other","moral","nonmatch","0.7332","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","13","self","moral","nonmatch","0.7692","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","14","self","moral","nonmatch","0.8773","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","15","self","immoral","match","0.6015","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","16","self","immoral","nonmatch","0.6697","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","17","self","moral","match","0.7459","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","18","self","immoral","match","0.3898","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","19","other","immoral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","20","other","moral","nonmatch","0.6542","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","21","other","immoral","nonmatch","0.5144","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","22","other","immoral","match","0.7585","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","23","self","moral","match","0.9307","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","4","24","other","immoral","match","0.5588","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","1","self","immoral","nonmatch","0.6750","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","2","self","immoral","nonmatch","0.7431","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","3","self","moral","match","0.6352","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","4","other","immoral","match","0.7114","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","5","self","immoral","match","0.5396","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","6","other","immoral","match","0.4877","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","7","other","moral","nonmatch","0.6440","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","8","self","moral","match","0.4400","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","9","self","immoral","match","0.4602","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","10","other","moral","match","0.6723","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","11","other","moral","match","0.5965","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","12","other","immoral","nonmatch","0.3855","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","13","self","moral","match","0.4448","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","14","other","immoral","match","0.6329","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","15","other","immoral","nonmatch","0.9011","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","16","self","immoral","nonmatch","0.4893","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","17","other","moral","nonmatch","0.7572","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","18","self","moral","nonmatch","0.7215","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","19","self","moral","nonmatch","0.5417","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","20","other","moral","nonmatch","0.7932","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","21","self","immoral","match","0.6221","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","22","other","moral","match","0.7700","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","23","other","immoral","nonmatch","0.5983","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","2","5","24","self","moral","nonmatch","0.6024","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","1","self","immoral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","2","self","moral","nonmatch","0.8327","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","3","other","immoral","nonmatch","0.5729","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","4","self","immoral","match","0.6730","N","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","5","self","moral","match","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","6","other","moral","nonmatch","0.6493","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","7","other","immoral","match","0.5334","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","8","other","moral","nonmatch","0.8256","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","9","other","immoral","match","0.6457","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","10","other","moral","match","0.6020","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","11","other","moral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","12","self","immoral","nonmatch","1.0240",NA,"-1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","13","self","immoral","match","0.7504","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","14","other","immoral","nonmatch","0.8345","M","0"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","15","other","immoral","nonmatch","0.7821","N","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","16","other","immoral","match","0.6988","M","1"
"7015","23","female","R","Tra","C","S","P","M","N","1","1","17","self","immoral","match","1.0069","N","0"
