"subject","Mixed_Forg","SS3_Forg","SS6_Forg","Mixed_Mem","SS3_Mem","SS6_Mem"
"41341",0.653935185185185,0.541087962962963,0.502893518518518,0.571469907407407,0.540798611111111,0.536747685185185
"41345",0.436921296296296,0.513020833333333,0.522569444444444,0.40625,0.533564814814815,0.570023148148148
"41413",0.469328703703704,0.549768518518518,0.618344907407407,0.506076388888889,0.700520833333333,0.473668981481482
"41647",0.526909722222222,0.651909722222222,0.547743055555556,0.571180555555555,0.663773148148148,0.607638888888889
"41654",0.357638888888889,0.480902777777778,0.413773148148148,0.495081018518519,0.586516203703704,0.465856481481481
"41702",0.5,0.505787037037037,0.406828703703704,0.538773148148148,0.571469907407407,0.517939814814815
"41741",0.529803240740741,0.580729166666667,0.523726851851852,0.618055555555555,0.585648148148148,0.639467592592592
"41748",0.464409722222222,0.497974537037037,0.506076388888889,0.554398148148148,0.791377314814815,0.543113425925926
"41932",0.559606481481481,0.62181712962963,0.536458333333333,0.66869212962963,0.640625,0.505208333333333
"41956",0.530960648148148,0.574363425925926,0.500868055555556,0.54224537037037,0.648726851851852,0.585069444444444
"41965",0.596643518518518,0.493055555555556,0.639467592592593,0.534722222222222,0.607638888888889,0.537615740740741
"42022",0.4609375,0.473090277777778,0.491030092592593,0.560474537037037,0.751157407407407,0.555844907407407
"42133",0.570023148148148,0.684606481481482,0.555266203703704,0.515335648148148,0.654224537037037,0.559895833333333
"42222",0.549479166666667,0.597511574074074,0.562210648148148,0.32349537037037,0.673032407407407,0.458333333333333
"42296",0.439814814814815,0.518518518518518,0.455150462962963,0.643518518518518,0.751736111111111,0.549479166666667
"42408",0.496238425925926,0.482638888888889,0.454571759259259,0.502314814814815,0.62181712962963,0.528645833333333
"42448",0.470486111111111,0.410300925925926,0.429976851851852,0.493634259259259,0.569733796296296,0.501446759259259
"42456",0.581886574074074,0.566840277777778,0.552951388888889,0.451099537037037,0.652488425925926,0.469618055555556
"42485",0.456597222222222,0.510127314814815,0.517939814814815,0.636284722222222,0.686921296296296,0.565104166666667
"42488",0.5859375,0.600405092592593,0.647858796296296,0.569733796296296,0.594328703703704,0.578125
"42506",0.572627314814815,0.592013888888889,0.557581018518519,0.454282407407407,0.579282407407407,0.53125
"42545",0.473090277777778,0.478587962962963,0.548611111111111,0.603009259259259,0.680266203703704,0.736400462962963
"42614",0.39380787037037,0.369502314814815,0.453414351851852,0.609085648148148,0.55005787037037,0.569444444444444
"42731",0.540509259259259,0.474826388888889,0.421875,0.507523148148148,0.660300925925926,0.588831018518518
"42810",0.469618055555555,0.438946759259259,0.527199074074074,0.465277777777778,0.601851851851852,0.506365740740741
"42915",0.513888888888889,0.633101851851852,0.434027777777778,0.515335648148148,0.619791666666667,0.622974537037037
"42924",0.524594907407407,0.484375,0.466724537037037,0.52025462962963,0.541666666666667,0.586226851851852
"43072",0.444444444444444,0.541377314814815,0.535011574074074,0.4921875,0.639467592592592,0.464988425925926
"43095",0.591145833333333,0.633101851851852,0.563368055555555,0.669270833333333,0.656539351851852,0.599826388888889
"43212",0.45775462962963,0.502025462962963,0.535590277777778,0.461805555555556,0.565393518518518,0.480902777777778
"43242",0.533854166666667,0.616030092592593,0.650173611111111,0.623553240740741,0.65306712962963,0.561053240740741
"43333",0.493923611111111,0.615451388888889,0.5390625,0.520833333333333,0.584780092592593,0.486979166666667
"43344",0.549479166666667,0.591435185185185,0.528645833333333,0.564814814814815,0.703125,0.649884259259259
"43349",0.42650462962963,0.394675925925926,0.463541666666667,0.552372685185185,0.670428240740741,0.478009259259259
"43353",0.438368055555556,0.553240740740741,0.47337962962963,0.454282407407407,0.595196759259259,0.543113425925926
"43369",0.598090277777778,0.548032407407407,0.596643518518519,0.638888888888889,0.584201388888889,0.551793981481481
"43451",0.453125,0.519675925925926,0.443287037037037,0.561053240740741,0.616319444444444,0.44212962962963
"43589",0.516782407407407,0.482349537037037,0.539351851851852,0.61400462962963,0.525173611111111,0.519386574074074
"43612",0.409143518518519,0.535300925925926,0.295428240740741,0.481481481481482,0.475115740740741,0.549768518518518
"43714",0.386284722222222,0.4140625,0.504340277777778,0.513020833333333,0.692708333333333,0.519965277777778
"43724",0.416377314814815,0.598668981481481,0.4765625,0.596354166666667,0.735821759259259,0.748553240740741
"43729",0.506944444444445,0.539351851851852,0.460358796296296,0.520833333333333,0.666377314814815,0.50318287037037
"43737",0.475405092592593,0.546006944444444,0.44068287037037,0.490162037037037,0.700810185185185,0.460648148148148
"43755",0.511574074074074,0.542824074074074,0.495659722222222,0.579571759259259,0.693576388888889,0.657118055555555
"43804",0.368344907407407,0.451099537037037,0.435185185185185,0.508391203703704,0.549768518518518,0.535011574074074
"43827",0.396701388888889,0.546296296296296,0.467592592592593,0.463541666666667,0.589988425925926,0.501157407407407
"43879",0.458043981481482,0.556423611111111,0.46875,0.633391203703704,0.752314814814815,0.631655092592593
"43929",0.472800925925926,0.478009259259259,0.524884259259259,0.584780092592593,0.616319444444445,0.585648148148148
"99999",0.616608796296296,0.630208333333333,0.586226851851852,0.660300925925926,0.656828703703704,0.577835648148148
"heideric",0.491030092592593,0.557291666666667,0.49681712962963,0.540509259259259,0.736689814814815,0.661458333333333
