imageName,Z_pleasure,Lmean,Lvar,Lskew,Amean,Avar,Askew,Bmean,Bvar,BSkew,corrLA,corrLB,corrAB,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,ori_1,ori_2,ori_3,ori_4,ori_5,ori_6,ori_7,ori_8,curv_1,curv_2,curv_3,curv_4,curv_5,curv_6,curv_7,curv_8,juncType_T,juncType_X,juncType_Y,juncType_Arrow,par_1,par_2,par_3,par_4,par_5,par_6,par_7,par_8,sep_1,sep_2,sep_3,sep_4,sep_5,sep_6,sep_7,sep_8,mir_1,mir_2,mir_3,mir_4,mir_5,mir_6,mir_7,mir_8,mean_pleasure
city_00444.jpg,0.493299829,42.52396387,976.2070225,0.31364387,-0.901759668,69.59373485,0.657257502,12.76101957,238.0805073,0.588751183,-0.113921272,0.08301955,-0.326210528,4.250721339,199.181208,942.2735054,2679.49661,2506.513309,1653.94715,1453.777527,560.5599692,1894.951849,902.0503458,565.4504145,1192.179826,3272.670011,770.0285454,512.4839046,890.1851032,2944.478359,2036.451107,1768.348995,1732.130422,1082.398743,366.4628951,67.2170701,2.512408013,122.5638055,21.17958113,22.91561237,12.84663118,235.4058362,368.0386229,514.2124533,960.372482,1156.544012,1793.667477,2276.631368,2210.662181,3256.4474,1985.672532,1462.08551,871.4876825,827.7396953,814.8930641,233.3225987,46.17843099,14.23545617,45.48401849,304.8470858,779.4780268,2110.319575,3129.369913,2591.547435,540.2529219,3.672727273
city_00452.jpg,0.023743517,26.55083465,825.9942553,1.074816998,-0.392743546,39.03602659,1.967406229,5.255139523,96.62346397,2.123443676,0.01671796,0.171719762,0.664073349,8.033150005,86.26727405,513.1598397,1513.892125,3285.584548,2767.54596,1403.287987,422.229117,1303.736942,293.6249376,393.6387192,574.0831287,5951.687493,277.5245479,461.0847965,744.6194356,3915.49352,1734.757611,2576.714571,995.0924519,514.1204063,217.8714881,45.31513534,0.63481633,85.16954796,9.368650276,14.76272165,7.94915781,142.8009421,233.3645614,377.584996,492.8477842,686.4665566,1076.259188,2307.243054,4362.952044,3422.964133,1686.073151,2081.827651,1322.115283,694.9835114,307.4620681,94.53819824,65.86445042,7.381360823,22.71187946,112.4238033,441.1782584,982.004888,2662.116171,3387.476821,2064.225944,3.052631579
city_00473.jpg,-0.277281126,43.1637312,950.040422,0.56758972,0.580737612,16.94332072,1.823632686,-4.510914224,46.17815919,0.740547133,-0.379771058,-0.452735447,0.154456896,25.17219554,223.9400088,728.1876913,1719.250256,2220.340102,2886.169672,1554.91778,642.0222934,1632.365902,1760.887976,489.8298404,685.3264106,3058.616231,611.4686847,750.1529402,1011.352015,4686.084878,1838.632549,1398.365272,1117.688678,652.4191761,244.266751,58.72153561,3.821160632,129.8189139,23.85045162,14.49141364,6.943802369,279.261617,229.1454782,462.2157142,771.0639675,977.8685163,1600.395494,2604.831602,2370.251844,2820.39138,1515.862248,1676.173511,1436.763282,1110.706475,444.4033516,150.9522254,94.49609312,23.85045162,43.47424092,230.9569049,597.1670038,1474.803242,2910.057002,2135.370181,1879.355207,2.619047619
city_00496.jpg,-0.10247379,47.09372556,703.0579858,0.337888132,-1.374648788,24.9382182,-0.986166512,0.376771288,40.1140218,-0.333143076,0.07008532,0.221542262,0.161083032,10.12314113,102.5771598,420.3108435,1223.50496,2655.107328,3251.784557,2106.817347,229.7746633,961.6891564,599.2218324,801.7371781,423.1491314,5533.859663,655.6793362,445.145301,579.5184014,5509.813026,1995.474963,1277.992389,676.771077,387.452674,140.4653433,11.38776843,0.642759799,78.73807544,7.391737694,6.106218095,3.535178897,94.16431062,140.7643961,223.3590303,359.3027279,588.7679763,1079.515083,1935.671136,5168.431548,3040.575231,1840.864066,1841.506826,909.5051163,1044.806054,595.8383341,262.888758,52.70630356,6.427597995,16.06899499,95.12845032,280.5646525,794.1297323,1591.473264,3171.376851,3634.806666,3
city_00509.jpg,-0.511033461,38.02324208,691.5253217,1.097427902,0.804419212,64.70896529,2.482220976,3.421715269,82.00191078,0.261727232,-0.236801759,-0.11754311,0.495067948,114.7011246,565.4259738,1255.469623,2827.254155,2962.862968,1762.481933,325.8426755,185.9615459,2419.912297,1050.730377,775.6911557,701.3603988,3316.443237,819.1129212,474.1776213,442.5719922,4478.613997,1563.683416,1851.25266,1127.56748,693.3113478,219.4878411,63.5422428,2.54101532,140.3010914,20.65618363,23.60706701,12.60831988,269.0669115,294.8200755,509.6980377,771.2536097,1081.901151,1500.390066,2088.152382,3118.01068,3027.874606,1756.848657,2010.088103,1282.829482,904.3116237,434.5846427,180.8086723,26.02142613,17.43703813,59.01766752,231.7784761,681.922322,1715.804552,2437.429669,2946.591182,1543.312006,2.421052632
city_00514.jpg,0.380769424,49.38364916,1077.560813,0.367904785,-0.400328739,36.42126704,1.409546036,4.719321441,96.06440758,0.146312146,-0.336016343,-0.248237583,0.468154922,93.58296462,476.0131312,1170.401766,2487.008329,2824.168161,2135.39704,527.6730668,285.7555406,1881.804921,1025.658691,337.6323127,513.4230437,4942.184994,453.5272056,265.6540872,580.1147453,2984.243386,1626.797385,2610.106111,1346.223272,913.1175509,396.6563739,109.4053752,13.45054608,128.0911266,29.75221767,19.73041803,11.90088707,231.7541166,232.0672978,482.6122887,617.9065838,984.6418142,1561.834837,2346.667021,3322.852942,3041.616189,1928.570067,1751.622667,1788.264872,619.1593087,237.7045601,342.620275,60.44397905,10.96134335,80.48757832,262.1326967,710.2950491,1505.462214,2676.133684,2797.961186,1736.903149,3.421052632
city_00525.jpg,0.255536608,54.04079293,893.8303468,0.184194457,-0.18542767,10.1847536,3.919664354,1.647091553,19.02657803,0.798853724,-0.208093086,-0.309883422,0.384142946,117.7349047,385.1716676,1222.803654,2118.221174,2728.522099,2646.569818,780.9766833,0,4033.212998,649.0622163,549.6504179,629.1261589,2975.049166,430.8655463,189.4425304,543.5909666,5463.446828,1279.414418,941.0006436,941.9804598,828.990273,412.6286317,118.7595436,13.77920269,102.5119037,19.09535461,22.78042304,12.7302364,255.6097467,265.6599334,406.3625463,539.6950223,791.6197006,1514.898132,2445.210408,3488.419781,2997.300661,1703.506635,1914.225548,1464.647199,653.5971375,650.2470753,125.2923267,125.2923267,13.06524263,74.70638732,250.2496472,638.8568638,1084.080132,1617.745042,1993.622022,4035.149934,3.285714286
city_00532.jpg,0.498236492,44.29239216,636.5554612,0.941358225,-0.709922916,16.8693266,0.814509417,-2.010993121,40.37881342,1.107739584,-0.155984713,-0.075466766,0.030700522,26.89653511,149.0774211,1107.389776,1958.451542,2550.983606,2415.492308,1500.581428,291.1273832,1585.656842,500.239941,588.3997593,210.4885563,5877.491734,262.2838155,366.6604041,608.7789478,5851.997244,1781.782194,988.3865446,682.3818863,477.342231,173.8186367,40.58058568,3.710678153,135.1028039,46.61296001,8.724350803,6.730213477,190.938649,126.3784531,265.7187987,494.546057,640.6166161,979.1214273,1523.27165,5268.012282,4871.926756,2017.319173,1476.907957,476.598821,232.8155329,173.7392146,154.2963756,80.26402739,17.19943444,47.3607615,194.9269237,368.4168711,953.6961764,1490.617652,3262.657933,3153.728182,3.555555556
city_00536.jpg,-1.13090013,48.50746395,631.403459,0.070973085,0.904234593,50.99771631,3.801769341,-1.774965598,95.33567501,0.7663439,-0.128083356,0.184927884,0.331956812,21.06166086,112.5714731,699.9574996,1906.377387,2754.034208,2843.471351,1662.526421,0,3841.837246,316.18642,316.3903281,703.7866708,3344.923212,679.0902302,223.8037625,573.9821306,5259.394738,2285.922098,1085.981427,752.7602786,401.3657068,171.0927424,42.40897423,1.074034399,104.7183539,26.31384277,6.981223592,3.490611796,190.1040886,233.8709903,345.8390764,501.3055556,607.6349611,1126.930593,2785.508213,3967.483069,3800.202212,1887.078439,1459.075731,1031.61004,789.9523003,585.3487474,192.2521574,1.879560198,5.907189193,30.60998037,122.9769387,422.3640273,936.0209786,1986.963638,3292.45245,2961.381346,1.55
city_00543.jpg,-0.934573437,60.63024845,934.0843354,-0.345655345,0.711734888,68.77085998,4.201787477,1.150158761,133.413996,3.062878375,-0.114049924,-0.037530626,0.495756776,6.172006642,42.86169471,833.7496624,1887.687244,3182.630341,2047.320921,1314.601295,684.9768352,3686.266991,475.2335077,330.4972913,390.909862,4114.363397,359.4932293,365.0699302,278.1657918,5954.471679,1599.463154,1288.992276,776.0009831,274.8017753,82.49939521,22.78494938,0.985787601,120.7949871,30.86003321,5.290291408,3.526860938,356.2129548,590.7492072,406.9115808,640.1252603,648.0606974,1006.47794,1765.1939,4353.028113,3168.884553,1274.078514,1432.346399,1340.648014,1284.659097,626.0178166,520.652846,48.4943379,2.204288087,20.2794504,137.9884342,556.8031707,1250.272203,2464.394081,2690.113181,2644.704846,1.894736842
